"","upedon","MO.x","MOGr.x","LU.x","MOGrLU.x","rcasiteid.x","SOCstock100","TSNstock100","lat","long"
"307","C0115R021",1,115,"R","0115R","C0115R02",60.9980889824113,12.2719454115225,48.14,-118.88
"308","C0115R041",1,115,"R","0115R","C0115R04",25.659463915794,8.79272483062269,44.04,-111.6
"310","C0115R061",1,115,"R","0115R","C0115R06",16.3881894132947,2.85446740956714,48.41,-119.49
"311","C0116C011",1,116,"C","0116C","C0116C01",96.4318315488298,11.3041872399507,45.17,-122.63
"312","C0116C021",1,116,"C","0116C","C0116C02",44.421906699156,11.1336144970212,42.34,-113.17
"313","C0116C041",1,116,"C","0116C","C0116C04",46.323583937873,8.59805358720102,43.85,-116.53
"314","C0116C051",1,116,"C","0116C","C0116C05",70.7556150849109,9.93506820036083,45.17,-122.75
"315","C0116C061",1,116,"C","0116C","C0116C06",63.7311418054325,7.74247638266189,45.51,-122.35
"316","C0116C071",1,116,"C","0116C","C0116C07",96.1578720619341,12.8156869234566,48.83,-122.59
"317","C0116C101",1,116,"C","0116C","C0116C10",115.768699435021,14.7762110299526,48.48,-122.25
"318","C0116F011",1,116,"F","0116F","C0116F01",202.106815889033,9.7768957239357,45.68,-117.96
"319","C0116F021",1,116,"F","0116F","C0116F02",279.465455013387,12.5045839246935,47.85,-122.52
"320","C0116F031",1,116,"F","0116F","C0116F03",176.196594649,7.09841505545032,45.63,-121.39
"321","C0116F041",1,116,"F","0116F","C0116F04",134.017379391213,9.99674048442081,46.11,-117.21
"322","C0116F051",1,116,"F","0116F","C0116F05",73.4755006819787,5.9717562320917,46.13,-116.79
"323","C0116F061",1,116,"F","0116F","C0116F06",85.6047286059271,4.83909451635389,47.73,-120.84
"325","C0116P021",1,116,"P","0116P","C0116P02",23.4066394942127,7.55288996894707,47.34,-117.77
"327","C0116P041",1,116,"P","0116P","C0116P04",79.6369228261484,10.3256228803871,42.27,-113.2
"328","C0116P051",1,116,"P","0116P","C0116P05",273.363377828826,22.1849359535158,47.27,-122.08
"329","C0116R011",1,116,"R","0116R","C0116R01",211.32694233407,17.9721806104075,45.6,-117.66
"330","C0116R021",1,116,"R","0116R","C0116R02",56.1538686282054,12.3537372617609,42.27,-113.2
"331","C0116R031",1,116,"R","0116R","C0116R03",48.6556094150699,5.58852218750552,45.47,-121.21
"332","C0116X011",1,116,"X","0116X","C0116X01",53.5559547039575,7.76045923517847,46.98,-117.58
"333","C0117C011",1,117,"C","0117C","C0117C01",110.534415820634,16.9605574058363,43.75,-111.51
"334","C0117C021",1,117,"C","0117C","C0117C02",55.4098538787899,5.76608468963634,44.06,-111.27
"335","C0117C051",1,117,"C","0117C","C0117C05",127.871621642968,15.2115359947041,43.99,-111.2
"336","C0117C061",1,117,"C","0117C","C0117C06",66.2297610098123,8.44512116128887,44.04,-111.27
"337","C0117C071",1,117,"C","0117C","C0117C07",169.49308659369,19.0643317252527,43.88,-111.31
"338","C0117C081",1,117,"C","0117C","C0117C08",284.07084821168,28.179716977277,43.91,-111.19
"339","C0117C091",1,117,"C","0117C","C0117C09",83.4805066559886,12.4026954718619,44.03,-111.29
"340","C0117F011",1,117,"F","0117F","C0117F01",292.218572314821,15.374198331355,43.27,-123.21
"342","C0117F031",1,117,"F","0117F","C0117F03",478.924306265323,27.0097621500875,46.16,-123.67
"343","C0117F041",1,117,"F","0117F","C0117F04",380.900650382504,12.5841754505641,45.1,-123.33
"344","C0117R011",1,117,"R","0117R","C0117R01",132.378589751063,20.0311704485914,43.4,-114.18
"345","C0117R021",1,117,"R","0117R","C0117R02",104.12348617595,11.9652542205661,44.19,-111.65
"346","C0117R031",1,117,"R","0117R","C0117R03",72.3533107709787,7.69952206102566,43.79,-111.22
"347","C0117R041",1,117,"R","0117R","C0117R04",150.523436018845,18.5278406205523,44.4,-111.6
"348","C0117R051",1,117,"R","0117R","C0117R05",127.381902782823,12.6522115928362,42.98,-112.08
"349","C0117R061",1,117,"R","0117R","C0117R06",27.2439269961214,3.93799113440986,43.45,-113.82
"350","C0117X011",1,117,"X","0117X","C0117X01",178.66968452486,15.4445415461883,43.93,-111.26
"351","C0117X021",1,117,"X","0117X","C0117X02",138.995628930595,15.0312716210899,43.38,-111.72
"352","C0117X031",1,117,"X","0117X","C0117X03",135.44292636767,18.3473890419315,43.88,-111.14
"353","C0118F011",1,118,"F","0118F","C0118F01",157.271141223315,25.9322954064183,42.91,-124.43
"354","C0118F021",1,118,"F","0118F","C0118F02",207.328271968451,27.8174813867033,45.28,-122.57
"356","C0118F041",1,118,"F","0118F","C0118F04",306.527302095474,18.0604916310624,44.75,-122.55
"357","C0118F051",1,118,"F","0118F","C0118F05",354.623185386031,14.3306607199618,44.78,-123.48
"358","C0118R011",1,118,"R","0118R","C0118R01",109.470965937737,12.4209801206393,43.45,-113.85
"359","C0118R021",1,118,"R","0118R","C0118R02",152.378017749749,17.1516322512129,43.57,-113.92
"360","C0118R031",1,118,"R","0118R","C0118R03",80.9828457071654,10.0446973981827,43.42,-114.15
"361","C0119F011",1,119,"F","0119F","C0119F01",521.390443577783,17.2029638660158,48.77,-122.15
"363","C0119F031",1,119,"F","0119F","C0119F03",281.711810098294,13.9789305056166,44.76,-121.67
"364","C0119F061",1,119,"F","0119F","C0119F06",195.227549586813,5.85497763370079,45.49,-122.3
"365","C0119R011",1,119,"R","0119R","C0119R01",292.973885245484,24.6649892727362,42.1,-111.76
"366","C0120F011",1,120,"F","0120F","C0120F01",200.483539318965,10.7750656685941,45.91,-123.27
"367","C0120F021",1,120,"F","0120F","C0120F02",284.220360688849,8.85967730795316,47.78,-121.38
"368","C0120F031",1,120,"F","0120F","C0120F03",292.022198187107,9.52005790487947,44.57,-122.37
"369","C0120F041",1,120,"F","0120F","C0120F04",174.157325266861,9.92019380035822,46.09,-116.87
"370","C0120F051",1,120,"F","0120F","C0120F05",176.497799674522,6.88617356643043,43.65,-123.45
"371","C0120F061",1,120,"F","0120F","C0120F06",242.006000889426,13.9219544039412,45.29,-117.13
"372","C0120F071",1,120,"F","0120F","C0120F07",220.56495749836,7.16628074988846,46.07,-123.28
"373","C0120F081",1,120,"F","0120F","C0120F08",136.820913363382,15.7848445273295,48.83,-122.59
"374","C0120F091",1,120,"F","0120F","C0120F09",141.450229690155,8.29949884570653,48,-123.14
"375","C0120P011",1,120,"P","0120P","C0120P01",336.497591552559,30.4668205228948,42.9,-124.48
"376","C0120P021",1,120,"P","0120P","C0120P02",377.037688606462,32.3802415873838,42.8,-124.49
"377","C0120P031",1,120,"P","0120P","C0120P03",205.165755484163,22.7737799765859,48.98,-122.54
"379","C0120P051",1,120,"P","0120P","C0120P05",217.641764886824,31.7107564495466,46.28,-123.45
"380","C0120P061",1,120,"P","0120P","C0120P06",404.257702328331,48.8653811759181,46.37,-123.79
"381","C0120W041",1,120,"W","0120W","C0120W04",246.245112684044,12.5790282562785,43.66,-121.56
"382","C0201F021",2,201,"F","0201F","C0201F02",9.32767268097325,1.57824101249904,35.52,-114.14
"383","C0201R011",2,201,"R","0201R","C0201R01",2.25981073276992,0.324968788011475,35.23,-114.39
"384","C0201R021",2,201,"R","0201R","C0201R02",5.93178598983509,0.624710407628505,34.77,-117.69
"385","C0201R031",2,201,"R","0201R","C0201R03",1.06210641673805,0.542259487638007,34.78,-114.27
"387","C0201R051",2,201,"R","0201R","C0201R05",1.47682715574258,0.164921487175365,36.68,-114.67
"388","C0201R061",2,201,"R","0201R","C0201R06",15.3283043557675,1.97306755271141,35.65,-114.2
"389","C0201R071",2,201,"R","0201R","C0201R07",3.17897170289549,0.626789063122362,35.46,-114.29
"390","C0201R091",2,201,"R","0201R","C0201R09",18.6262411113069,2.08093301141494,35.79,-119.9
"391","C0201R101",2,201,"R","0201R","C0201R10",16.408780633128,3.40808592396791,37.35,-114.54
"392","C0201R111",2,201,"R","0201R","C0201R11",12.7637627535859,2.7370147988342,35.21,-117.79
"393","C0201R121",2,201,"R","0201R","C0201R12",27.254123291088,9.14973695708271,36.25,-120.28
"394","C0201R131",2,201,"R","0201R","C0201R13",13.2981541795421,2.1053386205978,34.66,-117.14
"396","C0202F021",2,202,"F","0202F","C0202F02",116.442857029163,2.48103450063535,41.3,-122.56
"397","C0202F031",2,202,"F","0202F","C0202F03",119.661965564972,4.59530472076925,39.13,-119.9
"398","C0202F043",2,202,"F","0202F","C0202F04",250.236061063969,12.1508463957373,37.97,-119.96
"399","C0202F051",2,202,"F","0202F","C0202F05",160.478872024646,4.50320699822803,41.21,-122.59
"402","C0202F081",2,202,"F","0202F","C0202F08",224.527694473752,7.02913427640087,38.93,-120.09
"403","C0202F101",2,202,"F","0202F","C0202F10",214.358408774147,10.0319331772414,39.53,-120.49
"404","C0202F171",2,202,"F","0202F","C0202F17",207.680136678361,7.63068921078299,40.28,-121.15
"405","C0202R011",2,202,"R","0202R","C0202R01",154.800866524292,11.5349146313293,39.36,-119.85
"406","C0202R021",2,202,"R","0202R","C0202R02",125.391025407843,8.70726047042206,39.56,-120.35
"407","C0202R031",2,202,"R","0202R","C0202R03",243.211716979296,8.48497887808186,39.11,-119.9
"409","C0203C021",2,203,"C","0203C","C0203C02",46.8922591129352,8.04993447961288,32.73,-115.32
"410","C0203C031",2,203,"C","0203C","C0203C03",30.6794944225847,6.33763304488047,33.14,-115.62
"411","C0203C051",2,203,"C","0203C","C0203C05",90.4588289143281,17.1926188561994,35.08,-119.33
"412","C0203P011",2,203,"P","0203P","C0203P01",51.4641564546482,9.92576211352803,39.05,-122.69
"413","C0203P041",2,203,"P","0203P","C0203P04",64.3814665777748,10.1410891186915,36.71,-114.7
"414","C0203P091",2,203,"P","0203P","C0203P09",110.275347039022,17.2733957008158,34.6,-120.17
"415","C0203R021",2,203,"R","0203R","C0203R02",30.9567460937294,4.04340563303949,34.49,-117.62
"416","C0203R041",2,203,"R","0203R","C0203R04",17.4754723350814,4.33258063171271,34.89,-114.55
"417","C0203R091",2,203,"R","0203R","C0203R09",24.7967528321858,5.06808292689599,33.73,-116.19
"418","C0203W011",2,203,"W","0203W","C0203W01",32.7260690783898,9.28219704024503,33.27,-115.57
"419","C0203W031",2,203,"W","0203W","C0203W03",202.248925546705,13.5532548135202,39.97,-122.27
"421","C0203W061",2,203,"W","0203W","C0203W06",116.689990792809,11.7537251165655,40.19,-122.23
"422","C0204C011",2,204,"C","0204C","C0204C01",50.0284714627991,5.52443927263449,37.87,-120.97
"423","C0204C021",2,204,"C","0204C","C0204C02",77.7483409709756,10.7247789490419,39.27,-121.57
"424","C0204C041",2,204,"C","0204C","C0204C04",51.2447912581783,9.5659576347423,36.18,-119.6
"426","C0204C101",2,204,"C","0204C","C0204C10",31.1070448477725,2.16502795763189,33.34,-117.01
"427","C0204F011",2,204,"F","0204F","C0204F01",51.5948836875118,4.7419831204699,38.36,-121.05
"428","C0204F031",2,204,"F","0204F","C0204F03",60.4060763013329,2.39556296905056,39.2,-120.77
"429","C0204F051",2,204,"F","0204F","C0204F05",105.266454259681,8.33069694306847,37.8,-122.13
"430","C0204F061",2,204,"F","0204F","C0204F06",53.1760606947542,6.46486668434972,40.26,-122.29
"431","C0204F091",2,204,"F","0204F","C0204F09",100.953134376161,11.6051612136696,38.41,-122.68
"433","C0204F111",2,204,"F","0204F","C0204F11",165.701431648458,13.6442043811565,35.16,-120.52
"434","C0204F121",2,204,"F","0204F","C0204F12",44.3036126269935,4.18324960997433,37.04,-121.7
"435","C0204F141",2,204,"F","0204F","C0204F14",35.3524511729418,3.35075273412995,40.11,-122.05
"436","C0204P041",2,204,"P","0204P","C0204P04",76.3572893003421,5.95184272272758,43.22,-123.27
"437","C0204P051",2,204,"P","0204P","C0204P05",33.7838915996662,3.27851043275213,43.2,-123.22
"438","C0204P071",2,204,"P","0204P","C0204P07",78.0716970374046,12.6918696306502,40.1,-122.17
"439","C0204P081",2,204,"P","0204P","C0204P08",46.588144311588,4.36394179623026,39.94,-122.15
"441","C0204R021",2,204,"R","0204R","C0204R02",16.0849723610768,1.48871618237236,39.53,-122.4
"442","C0204R041",2,204,"R","0204R","C0204R04",74.4287674407659,7.91910061028856,37.5,-121.61
"444","C0204R071",2,204,"R","0204R","C0204R07",9.52809138070656,1.04068711920934,32.61,-116.75
"445","C0204R081",2,204,"R","0204R","C0204R08",32.0143878813846,5.34422841859375,36.08,-120.73
"446","C0204R091",2,204,"R","0204R","C0204R09",33.9277490853605,5.73644251502998,39.25,-122.3
"447","C0204R101",2,204,"R","0204R","C0204R10",243.173232406901,10.1430171848635,35.46,-120.76
"448","C0204R121",2,204,"R","0204R","C0204R12",33.0132789828643,3.81693227286877,38.4,-120.05
"449","C0204R131",2,204,"R","0204R","C0204R13",43.8512749519762,6.41274929989672,37.59,-121.62
"450","C0204R141",2,204,"R","0204R","C0204R14",13.0966001366688,2.23494641848379,38.11,-121.03
"451","C0204R161",2,204,"R","0204R","C0204R16",28.1135753169071,4.21393922772626,34.25,-118.89
"452","C0204R171",2,204,"R","0204R","C0204R17",39.073752570131,7.30643187119077,38.48,-120.94
"453","C0204R181",2,204,"R","0204R","C0204R18",36.8250340094348,7.68185596999622,37.51,-120.31
"454","C0204R241",2,204,"R","0204R","C0204R24",67.9513042878384,9.77106904430299,39.81,-122.37
"455","C0204R311",2,204,"R","0204R","C0204R31",54.6844114967842,6.81457864150886,36.43,-120.58
"456","C0204X991",2,204,"X","0204X","C0204X99",21.2558100922716,1.27267757471421,38.78,-121.89
"457","C0205C011",2,205,"C","0205C","C0205C01",82.1897860139588,13.6498407215256,34.01,-117.6
"458","C0205C021",2,205,"C","0205C","C0205C02",18.723195687458,3.70035519598805,36.81,-120.25
"459","C0205C051",2,205,"C","0205C","C0205C05",68.7225443316228,6.73904988292054,37.44,-120.88
"460","C0205C061",2,205,"C","0205C","C0205C06",50.0960124668218,4.36039201376299,37.83,-121.09
"461","C0205C071",2,205,"C","0205C","C0205C07",30.5374488136312,3.12545711068006,37.44,-120.67
"462","C0205R011",2,205,"R","0205R","C0205R01",28.3823978174393,3.03170325023449,37.85,-121.65
"463","C0205R021",2,205,"R","0205R","C0205R02",79.8832909249558,10.1321671629923,35.14,-120.52
"464","C0205R031",2,205,"R","0205R","C0205R03",72.8822794836772,10.0763733191647,34.84,-120.34
"465","C0205R091",2,205,"R","0205R","C0205R09",31.690832024003,4.22828610135008,34.63,-120.22
"466","C0206C011",2,206,"C","0206C","C0206C01",83.6110350535346,6.43525473011705,39.21,-122.2
"467","C0206C021",2,206,"C","0206C","C0206C02",135.464371169396,19.4919828167476,38.97,-121.86
"468","C0206C031",2,206,"C","0206C","C0206C03",121.216296436451,14.8485563123828,39.52,-122.04
"469","C0206C041",2,206,"C","0206C","C0206C04",137.320466749948,12.8391719911233,38.76,-121.56
"470","C0206C051",2,206,"C","0206C","C0206C05",133.402873814121,14.6378532546921,37.04,-121.56
"471","C0206F011",2,206,"F","0206F","C0206F01",130.549029858276,5.03180912516752,39.35,-123.76
"472","C0206F021",2,206,"F","0206F","C0206F02",151.936248704441,13.1286479212396,42.55,-122.82
"474","C0206F061",2,206,"F","0206F","C0206F06",163.133426567262,6.20306708287824,39.46,-123.78
"475","C0206P011",2,206,"P","0206P","C0206P01",116.679591464082,9.93608066207431,42.36,-123.33
"476","C0206P041",2,206,"P","0206P","C0206P04",144.979212212054,16.2794242348106,43.18,-123.51
"477","C0206P051",2,206,"P","0206P","C0206P05",162.203264784226,18.9232671280314,43.36,-123.5
"478","C0206P061",2,206,"P","0206P","C0206P06",1192.80182603231,63.4792699993048,38.1,-121.69
"479","C0206R011",2,206,"R","0206R","C0206R01",94.6271748165509,10.3518409274877,38.3,-122.63
"480","C0206R031",2,206,"R","0206R","C0206R03",69.7165667049727,11.5587789360555,38.41,-121.49
"481","C0206R041",2,206,"R","0206R","C0206R04",209.960192636416,18.6212331333687,38.89,-122.46
"482","C0206R051",2,206,"R","0206R","C0206R05",212.744667481045,27.9521062106472,39.84,-122.57
"483","C0206R061",2,206,"R","0206R","C0206R06",39.8665553406896,5.72489609327254,33.82,-117.15
"484","C0206W011",2,206,"W","0206W","C0206W01",91.3743353478113,12.5597046690866,36.68,-114.66
"485","C0206W021",2,206,"W","0206W","C0206W02",55.3620617034654,8.86081366417645,37.17,-120.9
"486","C0206W041",2,206,"W","0206W","C0206W04",25.162619110787,9.17718796533824,37,-120.76
"487","C0206W091",2,206,"W","0206W","C0206W09",139.405303101199,19.1321732388567,36.15,-119.76
"488","C0207R011",2,207,"R","0207R","C0207R01",25.6287878460036,7.13897042841526,34.88,-119.49
"489","C0207R981",2,207,"R","0207R","C0207R98",35.2399263013321,6.59506958622958,39.93,-122.26
"491","C0208C011",2,208,"C","0208C","C0208C01",97.9206094013276,17.8239168688905,38.56,-121.83
"492","C0208C021",2,208,"C","0208C","C0208C02",70.1489545866418,10.0127709025941,37.7,-120.93
"493","C0208C031",2,208,"C","0208C","C0208C03",68.2987314590015,8.47066047947016,39.11,-121.5
"494","C0208C041",2,208,"C","0208C","C0208C04",50.0989978439446,8.50825357348985,38.72,-121.58
"495","C0208F011",2,208,"F","0208F","C0208F01",210.351471170793,10.9216200931731,42.48,-122.47
"496","C0208F021",2,208,"F","0208F","C0208F02",180.112058094669,11.5775798051944,43.48,-123.44
"497","C0208F041",2,208,"F","0208F","C0208F04",122.90572648762,10.9385699546898,42.97,-122.89
"498","C0208F051",2,208,"F","0208F","C0208F05",227.939800893908,12.5684902557636,43.43,-123.6
"499","C0208F101",2,208,"F","0208F","C0208F10",213.867325792562,15.9037521819373,38.73,-122.18
"500","C0208F111",2,208,"F","0208F","C0208F11",114.814805002594,12.5960029112594,37.49,-121.61
"501","C0208P021",2,208,"P","0208P","C0208P02",89.0887589382357,13.2503750559668,37.72,-120.93
"502","C0208P061",2,208,"P","0208P","C0208P06",88.7324017150243,9.66630662738216,39.38,-121.61
"504","C0208R011",2,208,"R","0208R","C0208R01",72.7133881824844,17.072671949117,39.72,-122.56
"505","C0208R021",2,208,"R","0208R","C0208R02",19.7828039005105,3.99158179489307,40.1,-122.27
"506","C0208R031",2,208,"R","0208R","C0208R03",159.282475277427,17.2688468072408,38.18,-122.19
"507","C0208R061",2,208,"R","0208R","C0208R06",151.390837203955,20.7761915641836,38.21,-122.19
"508","C0208R091",2,208,"R","0208R","C0208R09",29.6312827610936,5.33210510591581,39.66,-122.53
"509","C0208X991",2,208,"X","0208X","C0208X99",74.4732862067487,11.187296436698,35.66,-120.22
"510","C0209C011",2,209,"C","0209C","C0209C01",82.0085199029057,11.467487377706,37.45,-121.1
"511","C0209C021",2,209,"C","0209C","C0209C02",76.7086065648395,12.9347072609071,36.39,-120.99
"512","C0209C031",2,209,"C","0209C","C0209C03",76.2892711503263,5.83167921719497,39.35,-121.56
"513","C0209C041",2,209,"C","0209C","C0209C04",37.9716275106849,6.34112166666736,37.05,-120.3
"514","C0209C051",2,209,"C","0209C","C0209C05",21.1007709183252,1.53944518070951,36.82,-120.16
"515","C0209F031",2,209,"F","0209F","C0209F03",304.337525008055,11.4437810876185,43.04,-123.66
"516","C0209F041",2,209,"F","0209F","C0209F04",197.969827109793,13.6278231956637,37.45,-121.69
"517","C0209F061",2,209,"F","0209F","C0209F06",44.2333714522235,6.22526878725107,35.17,-118.43
"518","C0209F081",2,209,"F","0209F","C0209F08",149.111716222246,9.6766476176886,42.91,-123.65
"519","C0209F101",2,209,"F","0209F","C0209F10",213.825594559523,7.79353355039904,40.64,-123
"521","C0209F131",2,209,"F","0209F","C0209F13",221.76725190011,11.5404695665886,43.65,-123.17
"522","C0209F141",2,209,"F","0209F","C0209F14",174.51436213376,6.42747046747921,38.44,-122.98
"523","C0209F161",2,209,"F","0209F","C0209F16",373.374988588792,17.7070557866489,39.01,-120.98
"525","C0209F241",2,209,"F","0209F","C0209F24",256.692100670158,10.6438543656343,37.01,-121.81
"526","C0209F271",2,209,"F","0209F","C0209F27",233.336255312426,17.2471437616247,37.21,-122.16
"527","C0209P011",2,209,"P","0209P","C0209P01",90.3007033521606,11.587991067846,34.63,-120.18
"528","C0209P021",2,209,"P","0209P","C0209P02",65.854524174032,12.5261819220585,42.43,-123.41
