Odocoileus virginianus	51190.0	9.34844877409	10.8432994795
Oligoryzomys longicaudatus	28.2	3.93182563272	3.33932197794
Ondatra zibethicus	1004.6	6.46598919115	6.91234473132
Onychomys torridus	19.1	3.38777436133	2.94968833505
Orcinus orca	4037500.0	12.8666863038	15.2111362465
Ornithorhynchus anatinus	1284.0	6.16331480403	7.15773548425
Orycteropus afer	48000.0	8.72323127483	10.7789562899
Otolemur garnettii	947.0	6.0185932145	6.85329909319
Otomys sloggetti	113.3	4.89783979995	4.73003916803
Otomys unisulcatus	96.0	4.66908351173	4.56434819147
Ovibos moschatus	195500.0	10.2031476017	12.1833156584
Oxymycterus roberti	83.5	4.51107926259	4.42484663186
Panthera leo	98000.0	9.73825907317	11.4927227577
Panthera onca	69000.0	9.45985317831	11.1418617836
Panthera tigris	137900.0	10.085584084	11.8342840638
Pan troglodytes	38000.0	9.15503905619	10.5453414387
Paradoxurus hermaphroditus	3160.0	6.63331843328	8.05832730658
Paranyctimene raptor	23.6	3.19867311755	3.16124671203
Pecari tajacu	20200.0	8.67556352739	9.91343788339
Pedetes capensis	2300.0	6.67620146031	7.74066440192
Perameles bougainville	255.0	5.08140436498	5.54126354516
Perameles gunnii	681.0	5.92692602597	6.52356230615
Perameles nasuta	645.0	5.75605861922	6.4692503168
Perodicticus potto	898.0	5.82008293035	6.8001700683
Perognathus longimembris	8.9	2.2533948488	2.18605127674
Perognathus parvus	19.2	3.36037538714	2.95491027903
Peromyscus californicus	49.6	4.06044301055	3.90399083373
Peromyscus crinitus	20.9	3.4307561839	3.03974915897
Peromyscus eremicus	21.5	3.45946628979	3.06805293513
Peromyscus gossypinus	21.5	3.61037722596	3.06805293513
Peromyscus keeni	28.3	3.84374416467	3.34286180465
Peromyscus leucopus	21.2	3.5610460826	3.05400118168
Peromyscus maniculatus	19.1	3.66356164613	2.94968833505
Peromyscus megalops	66.2	4.50689561672	4.19268046294
Peromyscus polionotus	12.0	3.06712226964	2.48490664979
Peromyscus truei	33.3	4.13676527811	3.50555739699
Peropteryx macrotis	5.1	2.46640317822	1.62924053973
Petaurus breviceps	127.7	4.3355899489	4.84968376304
Petrodromus tetradactylus	206.1	5.19017520793	5.3283614879
Phalanger carmelitae	1389.7	6.28207981354	7.23684317549
Phalanger intercastellanus	1671.4	6.48981264936	7.42141687757
Phalanger orientalis	2181.3	6.78377809916	7.68767630832
Phalanger sericeus	1353.2	6.06099060976	7.21022743691
Phascogale calura	34.7	3.36037538714	3.54673968695
Phascogale tapoatafa	157.2	4.84654650556	5.05751888
Phenacomys intermedius	21.5	4.20811957648	3.06805293513
Philander opossum	249.0	5.23003852579	5.51745289646
Phoca groenlandica	149500.0	10.441033001	11.9150516718
Phoca hispida	46600.0	9.53242387115	10.7493558201
Phoca vitulina	86800.0	10.3129446819	11.3713619006
Phodopus roborovskii	21.8	3.40452517175	3.0819099698
Phodopus sungorus	31.3	3.66688943622	3.44361809755
Phyllostomus discolor	33.5	3.54095932404	3.51154543883
Phyllostomus elongatus	35.6	3.65842024663	3.57234563786
Phyllostomus hastatus	84.2	4.2584455729	4.43319492125
Phyllotis darwini	72.1	4.20394607214	4.27805404429
Phyllotis magister	50.7	4.11577984294	3.9259259106
Phyllotis xanthopygus	35.9	3.81109708684	3.58073729549
Pipistrellus pipistrellus	4.6	2.07944154168	1.5260563035
Planigale gilesi	9.5	2.49815187654	2.25129179861
Planigale maculata	8.5	2.37117788446	2.1400661635
Planigale tenuirostris	5.7	1.96150224382	1.74046617484
Platyrrhinus lineatus	21.9	3.47196645255	3.08648663682
Plecotus auritus	10.7	2.68716699019	2.37024374147
Podomys floridanus	30.8	3.94623117676	3.42751468998
Potorous tridactylus	950.0	6.0799331951	6.85646198459
Potos flavus	2400.0	6.63068338564	7.78322401634
Priodontes maximus	45190.0	8.01565761456	10.7186311024
Procyon lotor	6480.0	7.53529670244	8.77647578935
Proteles cristatus	8100.0	7.69348164084	8.99961934066
Pseudalopex culpaeus	5418.0	7.61800536744	8.59748202265
Pseudantechinus macdonnellensis	43.1	3.30137704638	3.76352299711
Pseudomys albocinereus	27.9	3.77322060255	3.32862668883
Pseudomys gracilicaudatus	79.8	4.42831366863	4.37952350446
Pseudomys hermannsburgensis	11.7	2.83144707925	2.4595888418
Pteronotus davyi	9.4	2.7278528284	2.24070968928
Pteronotus parnellii	19.2	3.42426265459	2.95491027903
Pteronotus personatus	14.0	3.13549421593	2.63905732962
Pteronotus quadridens	4.8	1.79175946923	1.56861591791
Pteropus giganteus	562.2	5.67229180756	6.33185765847
Pteropus hypomelanus	520.8	5.67022569113	6.25536609089
Pteropus poliocephalus	598.0	5.7585862667	6.39359075395
Pteropus pumilus	194.2	4.83945148171	5.26888855586
Pteropus rodricensis	254.5	4.90453376321	5.53930083599
Pteropus scapulatus	362.0	5.49100171038	5.89164421183
Pteropus vampyrus	1024.3	6.68972363955	6.93176473144
Ptilocercus lowii	57.5	3.76352299711	4.0517849478
Puma concolor	37200.0	9.08723444484	10.5240640403
Rattus colletti	165.7	4.81218435537	5.11017892443
Rattus fuscipes	77.4	4.22683374527	4.3489867806
